,population_density,risk_score,income,white_pct,black_pct,asian_pct,hispanic_pct,ed_pct,tax_paid_2022,tax_trend,unemployment_rate,price
2200,1582.1017976526434,98.28189628,57096.0,0.2666230035574153,0.0735944028937095,0.0324571846053697,0.5927157591309316,29.9919380504,4171.0,12.2,3.8,243977.50065361045
2201,15.7251492712223,41.42538976,78045.0,0.7655178477228768,0.005978547564621,0.0033409530508176,0.1839282574292245,25.7429163787,3377.0,23.2,3.0,497199.23396453355
2202,17.983260776786253,36.78014636,57123.0,0.7469701124211681,0.0133808609816287,0.0043871675349602,0.182122292295037,18.3788734544,1601.0,12.0,3.7,242609.72698228
2203,99.53302192004578,81.86446071,51132.0,0.601283196796314,0.2485009634741046,0.0116478098457364,0.0818360909864037,22.9309578252,2019.0,6.6,4.4,195418.20975053127
2204,228.61204536148324,99.1091314,60088.0,0.434998696345197,0.1442567958046507,0.0705075652297792,0.3096569909496789,31.2864488293,4532.0,11.8,4.4,281419.71993158775
2205,391.07850073358986,85.23703468,50236.0,0.5261301096006398,0.1007872601550573,0.0625232521841017,0.2696911254698544,42.2166734692,4463.0,9.6,3.0,277848.710685293
2206,39.388034494276724,72.4785237,49825.0,0.7001443759023493,0.0355164719779498,0.0070612941330883,0.215540097125607,19.4059704872,1666.0,11.4,4.3,205679.7405070686
2207,25.78935325735025,24.91250398,61181.0,0.6381362657295091,0.1049767600045346,0.0039678041038431,0.2104069833352227,21.0666023166,1643.0,14.6,3.6,257930.61258044583
2208,47.462961686910205,80.14635698,67112.0,0.7085283940565845,0.0117850600447791,0.0086301648687156,0.2279462650111947,27.8226617981,3248.0,11.6,3.1,411644.8954162546
2209,83.09553464268292,81.99172765,44202.0,0.3609179870540287,0.0484929058692762,0.0049473661268879,0.5550639670466185,16.0181670282,2804.0,11.9,3.7,300152.8699825963
2210,19.228431651230608,85.14158447,59827.0,0.4164925892768328,0.0179548393514373,0.0553068735700785,0.4903014025663981,17.4282989804,1650.0,15.8,3.4,209351.31652663063
2211,15.045660016931429,27.74419345,54394.0,0.8429384301138022,0.0086081120513568,0.0037934053107674,0.0952728333819667,22.4099099099,1429.0,9.9,3.6,203020.5350566225
2212,325.81857460046774,98.47279669,38523.0,0.0881365835583836,0.0033371574069455,0.0061660217995947,0.8946907132016046,18.9564384873,1848.0,10.0,5.7,209807.9764159337
2213,60.62791398148196,55.36111995,50426.0,0.5402759948652118,0.1505937098844672,0.0084242618741976,0.2585044929396662,22.7555881275,1788.0,9.0,4.3,241344.92964089848
2214,6.212535605471488,60.61088132,61595.0,0.8391596349233683,0.003271913208197,0.003271913208197,0.0960909247459962,26.1084964082,1807.0,17.8,3.0,173131.40632864053
2215,29.278372317286934,56.09290487,49130.0,0.7390173613551697,0.1587825964714978,0.0041821887959513,0.0469529767343782,17.3303393214,1327.0,6.9,4.7,188381.5351442358
2216,52.852343722959866,89.75501114,65907.0,0.6411285993429388,0.0675957140709883,0.0133559511283846,0.2351678082927143,23.9310248142,3030.0,-1.0,5.4,287333.1995314781
2217,46.8983126099529,62.32898505,46221.0,0.5969808775688328,0.1261406014441006,0.0052170118225819,0.2340117432357375,17.4063505555,1750.0,15.7,4.3,225889.08874494364
2218,5.92798196001598,26.66242444,62085.0,0.7825351379489849,0.0184799583550234,0.00416449765747,0.15512753774076,19.031201517,1262.0,17.0,4.8,122380.68721939922
2219,1188.6842599020183,99.26821508,86860.0,0.5096193862644615,0.1015533624872588,0.1769574387133442,0.1589136326699327,53.4353015295,7202.0,8.2,3.5,411313.62113949686
2220,20.876138712585103,69.48775056,64084.0,0.5721165539718831,0.108089701804738,0.0038916184268132,0.2913849297076422,20.716130884,2174.0,6.3,3.3,288630.6678028906
2221,277.7749914651912,90.35952911,77224.0,0.6516987510913245,0.0221918130537891,0.0114178859573624,0.2699054495018607,39.6018589673,4606.0,12.7,3.8,396140.0676924565
2222,14.17915193497344,59.24276169,55417.0,0.6765484772693835,0.0028689127556274,0.0027953508900985,0.2844637340002942,19.3196269606,2008.0,11.5,3.5,230723.56698092975
2223,45.860794315279904,83.67801464,62126.0,0.7056734184506096,0.0283430930210233,0.0073677642315445,0.2044494576173562,22.0449109278,2647.0,6.9,3.3,312803.96327122254
2224,77.60386666209506,71.9376392,39462.0,0.5561599653400406,0.1415281672343037,0.0218550299062496,0.198356058873792,17.2802838904,2361.0,6.8,4.6,193989.9431236527
2225,4.650313805938187,46.00699968,82618.0,0.4383696416022488,0.0104005621925509,0.0014054813773717,0.5210119465917077,15.7146134435,1339.0,-0.7,2.5,152682.26875810022
2226,2841.007872921884,99.14094814,79626.0,0.2773966640635552,0.2160828669478435,0.0693748974092217,0.4047519474551556,32.9558845004,4360.0,13.2,3.9,291353.94969859853
